12.87873262,77.64657216,singasandra
12.8787370733,77.6465753096,singasandra
12.8787513645,77.5148991332,chikkegowdana palya chikkagowdana palya in front of manjushree bakery
12.8788588475,77.8129106015,dodda thimmasandra
12.8788781223,77.8127881174,dodda thimmasandra
12.87894,77.56749,harinagara cross
12.8791476318,77.6328699047,chikkabegur
12.87926747,77.76154577,chambenahalli
12.87933226,77.7616789,chambenahalli gate
12.87941272,77.7537746,dommasandra
12.8794301344,77.4459705229,kumbalagodu kumbalagudu in front of government school
12.87946585,77.75387608,dommasandra
12.879582,77.316053,dabbaguli cross dabbaguli opposite of water pump house
12.8796177451,77.340925131,vahale varadahalli varadahalli in front of water tank
12.879728,77.316198,dabbaguli cross dabbaguli
12.87975,77.54854,bcc layout
12.87985,77.61003,avani shringeri nagara
12.8798605886,77.4464653861,kumbalgodu kumbalagudu in front of lakshmi venkateswara electronics
12.8799199127,77.6246403996,aralimara
12.880314,77.19202,heligehalli gollarahatti
12.88032,77.61261,nayanappanahalli
12.8805342315,77.5053889684,dasegowdana palya dasegowdana palya in front of banashankari real estate
12.880564837,77.4593359613,madarasa school kambipura in front of madarasa school
12.8806027289,77.505457105,dasegowdana palya in front of s.l.v. real estate
12.88070285,77.5959377,hulimavu gate
12.8808769983,77.4180009978,sheshagiri halli mysore road sheshagiri pura opposite of water tank
12.8809236456,77.8057034221,dodda thimmasandra sarjapura hobli behind sri anjaneya temple
12.88096287,77.54626975,raghuvanahalli gate
12.88106529,77.54622172,raghuvanahalli cross
12.8812065348,77.2916709725,matha matha village in front of water tank
12.8812725458,77.5837247934,navodaya nagara navodaya nagara opposite of vishwas shopping centre
12.8812934972,77.2917554915,matha matha village opposite of water tank
12.8813184332,77.6577400323,parappana agrahara electronic city post opposite of sri ganapathi temple & ashwatha katte
12.8813277783,77.5759377644,maruthi school maruthi nagara in front of maruthi school
12.8813365381,77.3552298546,chikkanahalli in front of panchayath office
12.8814073652,77.3551174533,chikkanahalli in front of maramma temple
12.8814232558,77.6298015341,hongasandra mico layout  beguru opposite of prasiddi building
12.881492399,77.58379364,navodaya nagara navodaya nagara in front of vishwas shopping centre
12.88161878,77.59588182,hulimavu gate
12.88168031,77.75692577,chowdadevanahalli
12.881695516,77.5013465595,gattigere palya gattigere palya opposite of vinayaka enterprises
12.88170987,77.75708785,tchuddadenahalli
12.8818749916,77.6522979978,aecs koodlu singsandra in front of ganapathi temple
12.8819119274,77.4848578323,hemmigepura hemmigepura opposite of hotel sukanya
12.8820431323,77.7885592153,ittuguru ittanguru opposite of  govt.school ittanguru
12.8821030439,77.6248169839,vishwapriya layout cross beguru near chowdeshwari temple
12.8821645863,77.8274195082,pandithana agrahara sarjapura hobli in front of sri kodandaraya swamy temple
12.88234,77.61,jn of bda ring road
12.8824044764,77.7759109531,v kallahalli sarjapura road valagere kallahalli beside manjunatha provision store  water tank  residential area
12.8826229343,77.5660161797,sowdamini kalyana mantapa bank colony in front of sowdamini kalyana mantapa
12.8827004848,77.5661509601,sowdamini kalyana mantapa bank colony in front of sowdamini kalyana mantapa
12.882816,77.624773,vijaya bank
12.88285,77.60345,shanthinikethana layout
12.88296797,77.75255414,dommasandra circle
12.8831292979,77.5696088014,konanakunte new bank colony kanakapura road konanakunte opposite of bhuvaneshwari traders
12.88315664,77.75234826,dommasandra circle
12.883275,77.752316,dommasandra circle
12.8833520727,77.1820693369,mathikere
12.88349,77.60622,shiridi sai temple bda 80ft rd
12.8835203558,77.7522103563,dommasandra circle dommasandra in front of avadhooth shri guru govardhan swami ashram
12.8835891746,77.5547114387,narayana nagara narayana nagara in front of b.d.a.park
12.8838746974,77.56672505,sowdamini kalyana mantapa bank colony in front of b.b.m.p. office
12.8839059267,77.697067922,chikkanayakana halli dinne halanayakana halli opposite of sri jade muneshwara swami temple
12.8840539511,77.3752268124,donnenahalli donenahalli near milk dairy
12.8840664923,77.3607719385,pachepalya chikkanahalli near residential area
12.8841347366,77.3607699645,pachepalya chikkanahalli near residential area
12.8841689692,77.5507236699,gubbalala cross gublala beside shravanthi kalyana mantap
12.88422874,77.55169671,gubbalala gate
12.8842588041,77.3750479473,donenahalli donenahalli near government school
12.88429,77.59663,jn of 80 feet road
12.88430735,77.55151829,gubbalala gate
12.8844112974,77.3751623982,donnenahalli donenahalli in front of government school
12.88447,77.60329,shanthinikethan layout
12.8845,77.60359,shanthinikethana layout
12.8846360586,77.5825735923,gourav nagara gowrava nagara in front of kanishka diagnostic
12.8847438056,77.5826979249,gowrava nagar gowrava nagara opposite of h.d.f.c.bank
12.885095439,77.625178997,tent  beguru opposite of manjushree bakery
12.8851411578,77.8159713346,panditana agrahara gate sarjapura hobli beside open area
12.8854219632,77.5669875117,konanakunte konanakunte in front of abnar provision stores
12.8854246438,77.7583865728,tchuddadenahalli dommasandra post  c.h.halli beside yallamma devi temple & govt primary school
12.8854328632,77.3583053978,pachepalya cross beside open area
12.8854457423,77.5750812786,chunchaghatta chunchaghatta in front of yellama temple
12.8854616079,77.3584517743,pachepalya cross beside open area
12.88548,77.54169,gublala
12.88554084,77.55593,doddakallasandra
12.8855575807,77.5750735961,chunchaghatta chunchaghatta in front of yellama temple
12.88560146,77.55573325,doddakallasandra
12.8856507096,77.3583910068,pachepalya cross beside open area
12.8856867863,77.5418083341,gubbalala gublala in front of anjaneya temple
12.8857774381,77.5666580815,kanankunte konanakunte opposite of akshaya traders
12.8857807733,77.5416181813,gubbalala gublala opposite of anjaneya temple
12.8859495174,77.5706675577,bekary ganapathi pura konanakunte in front of harsha medicals
12.8860162385,77.3837809637,uddandalli  uddandahalli opposite of flag mast
12.8860698137,77.3838672495,uddandalli  uddandahalli in front of flag mast
12.8862136216,77.4503824798,ramohalli cross kumbalagudu in front of rajarajeshwari college of engineering
12.8864046685,77.4983345434,laksmi temple gattigere palya opposite of lakshmi temple
12.8864083133,77.4508427025,ramohalli cross kumbalagudu in front of hotel muneswara
12.8864196379,77.4981104179,lakshmi devastana gattigere palya in front of lakshmi temple
12.88662,77.60715,arekere bts layout
12.8869109228,77.6726605743,parappana agrahara police trn c choodasandra opposite of k.s.r.p.quarters gate entrance & sbi atm  lgcl ashlar
12.886987,77.603156,government hospital
12.886996,77.603147,government hospital
12.8870364994,77.4503845221,ramohalli cross kumbalagudu in front of rajarajeshwari engineering college gate
12.88708102,77.59680471,bpl
12.8870874962,77.738415974,chandapura cross dommasandra in front of hotel shri lakshmi & n.r store
12.8871024311,77.376555293,byalalu byalalu beside open area
12.887116266,77.4587476916,st bentic school anchepalya opposite of st.benedicts english school
12.8871709775,77.4511358198,ramohalli cross kumbalagudu in front of rajarajeshwari dental college & hospital
12.8872391582,77.3766068928,byalalu byalalu beside open area
12.88733513,77.73818343,chandapura cross
12.8874057,77.73848153,chandapura cross
12.8874372924,77.7385705543,chandapura cross dommasandra in front of basaveshwara ceramics
12.887442,77.597034,bpl
12.887464,77.551486,maruthinagara
12.8877434677,77.4443751908,gerupalya gerupalya opposite of lakshman provision store
12.8877821378,77.4440612644,gerupalya gerupalya in front of micro labs india limited
12.8880365714,77.5818479011,rbi layout r.b.i.layout in front of someshwara sabha bhavana
12.8881949883,77.5819944897,rbi layout r.b.i.layout opposite of someshwara sabha bhavana
12.8882544403,77.716407529,kodathi varthuru  hobli opposite of grama panchayat office
12.8883737981,77.7162713578,kodathi bangalore east taluk in front of grama panchayat office
12.8884096408,77.8014685895,koothaganahalli
12.8884883132,77.8015812859,koothaganahalli
12.8886596393,77.5360094849,karishma hills gublala in front of karishma hills
12.8886761856,77.2935874089,matha gate opposite of anjaneya temple
12.8887864074,77.2936321646,matha gate in front of anjaneya temple
12.8887904517,77.6524391996,kudlu  koodlu opposite of koodlu digital studio
12.8887924924,77.4774715304,doddabele doddabele beside govt middle school and anjaneya temple
12.8888807817,77.6257279289,tent
12.8889032278,77.2936677029,matha gate near anjaneya temple
12.8889106773,77.6156534068,devarachikkanahalli kodichikkanahalli beside aralikatte  government primary school
12.8889484479,77.6814185575,chudasandra huskuru post in front of sri anjaneya swamy temple
12.889191471,77.4375023413,subbarayappana palya cross gerupalya near faurecia private limited
12.8892299029,77.4378453975,subbarayappana palya cross gerupalya opposite of faurecia private limited
12.8892358656,77.1840472753,huluvenahalli cross opposite of water tank
12.88932,77.59367,arekere mico layout
12.8893317592,77.6568117404,kudlu
12.8893396631,77.6492096856,kudlu panchayat office
12.8893827461,77.4023262598,lakkayyanapalya lakkayyanapalya opposite of government primary school
12.889419,77.563543,konanakunte cross
12.8894554591,77.6495545029,kudlu panchayat office koodlu opposite of corporation bank
12.8894619613,77.4025091626,lakkayyanapalya lakkayyanapalya in front of government primary school
12.8895456064,77.4374864157,subbarayappana palya cross gerupalya in front of faurecia private limited
12.889552262,77.4857132469,konasandra konasandra opposite of sunny madeena masjid
12.88955751,77.63946849,kudlu gate
12.889841,77.639574,kudlu gate
12.889887,77.6396839,kudlu gate
12.8899016403,77.6397098247,koodlu gate
12.8899021938,77.6305117546,hongasandra mico layout
12.89003185,77.56409231,konanakunte cross
12.89015,77.59781667,arakere gate byrapura
12.89017,77.64695,somasundarapalya cross
12.8902041,77.5981027,arakere gate byrapura
12.8902139697,77.3987910349,rampura rampura in front of water tank
12.8903021866,77.3987418222,rampura rampura opposite of water tank
12.890453,77.598208,arakere gate
12.890461,77.598218,arakere gate
12.89049,77.59802,arekere gate
12.8905069515,77.5637285702,konanakunte cross konana kunte cross in front of karur vyshya bank atm
12.8906956036,77.3226364888,dabbaguli manchanabele opposite of anganavadi kendra
12.89070679,77.56459892,konanakunte cross kanakapura road
12.8907574363,77.625879315,kallyanamantappa hongasandra opposite of bakery
12.89077,77.62585,kallyanamantappa
12.890788,77.322756,dabbaguli dabbaguli in front of anganavadi kendra
12.8910975126,77.4129460684,koluru koluru in front of basavanna temple
12.8911673037,77.4130576904,koluru ramohalli road koluru in front of water tank
12.8912371739,77.5878085576,kere in front of puttenahalli lake
12.8912708536,77.7843211032,chikka dasarahalli sarjapura & hobli anekal taluk in front of shri muneshwara temple
12.8914558422,77.575540971,eshwara layout eshwara layout in front of over head tank
12.8914910862,77.5604460772,ragi machine konana kunte cross in front of pavithra pipe fittings
12.89155,77.60822,vijaya bank layout
12.89157,77.60822,vijaya bank layout
12.8916829073,77.5602819186,ragi machine konana kunte cross opposite of shashank condiments
12.8917751783,77.5791118535,rbi layout r.b.i.layout opposite of south city hospital
12.8917797448,77.3763145319,byalalu byalalu in front of anjaneya temple
12.891794489,77.5721058769,ganapathipura ganapathipura opposite of ramsons premier galaxy
12.8917993372,77.4218312793,chikkaluru cross chikkalluru in front of fashion tailors
12.891805519,77.5212504197,kariyana palya kariyanapalya beside mariyamma temple
12.8918083532,77.3762535754,byalalu byalalu opposite of anjaneya temple
12.89181,77.6045,ayyappa mantapa
12.8918432041,77.4215306285,chikkaluru cross chikkalluru in front of flag mast
12.89189,77.60453,ayyappa mantapa
12.891993,77.646517,hosa palya kudlu main road
12.8920646171,77.5819355675,brigade millenium r.b.i.layout opposite of apollo pharmacy
12.8920887894,77.5818188521,brigade millanium r.b.i.layout in front of apollo pharmacy
12.8921018006,77.3920014458,lakshmipura lakshmipura in front of open area
12.89214,77.61164,petrol bunk
12.8921526862,77.3919261363,lakshmipura lakshmipura in front of residential area
12.89216,77.61165,petrol bunk
12.8923091,77.72863447,gouthamagara
12.8924006799,77.4574461787,anche palya anchepalya mysore road
12.892427,77.542848,jayanagar hbcs layout
12.8924284607,77.4577999694,anche palya anchepalya mysore road
12.8925769942,77.486260619,gattigere palya
12.89267,77.59903,hsbc
12.8927534772,77.5865469799,achappa layout
12.8927730969,77.8865905158,alambadi chikka tirupathi opposite of canara bank
12.8928801405,77.6791314131,amrita nagara choodasandra opposite of s.m.j.sky shoppy
12.8928886334,77.6947172894,chikkanayakana halli chikkanayakana halli in front of ashwatha katte & sri prasanna veeranjanaya swami temple
12.8933131835,77.8503235296,ganagaluru cross gangaluru beside ashwatha katte & fields
12.8934099634,77.850225617,ganagaluru cross gangaluru beside ashwatha katte & fields
12.8937273379,77.3613488115,gollahalli in front of govt. school
12.8938523121,77.556357393,delhi public school
12.8938574251,77.3615669925,gollahalli opposite of govt. school
12.8941082517,77.3779193993,byalalu janatha colony byalalu opposite of government middle school
12.8941492,77.5683058,metro konanakunte
12.8942208011,77.8242145777,mugaluru anekal taluk in front of sri bete venkateshwara swamy temple
12.8944531314,77.5718049334,ganapathipura cross
12.8945041391,77.2783914569,marale gowdanadoddy veeregowdana doddi in front of post office
12.89464043,77.56912545,metro konanakunte
12.8947146277,77.4368110379,bheemanakuppe cross beemana kuppe beside open area
12.8947950248,77.8209767584,mugaluru
12.8948655166,77.4365494866,beemanakuppe cross beemana kuppe opposite of water tank
12.8949037381,77.8209461644,mugaluru
12.8949874492,77.5547897912,pipe line vasanthapura opposite of ramdev hard ware
12.8950247962,77.5553242087,pipe line vasanthapura opposite of d.a.v.public school
12.8950432129,77.4152713548,kundalpura in front of water tank
12.895075016,77.8670054172,chikka thirupathi
12.8951786379,77.4153436054,kundalpura opposite of water tank
12.895232732,77.866940029,chikka thirupathi
12.8952815886,77.4151594498,kundalapura in front of kundalamma temple
12.8953640722,77.8671303671,chikka tirupathi chikka tirupathi opposite of anjaneya temple
12.8954248058,77.5522463865,vasanthapura vasanthapura in front of vasantha vallabharaya swamy temple
12.8956377279,77.6750353864,amruthanandamayi college kasavanahalli opposite of amrita college
12.8956855861,77.5818019154,puttenahalli jp nagar
12.8957093126,77.6261124412,dekkan  hongasandra opposite of shanthisagar hotel
12.895714,77.193455,baalenahalli magadi managal opp to anjaneya temple
12.8958162425,77.6260372763,dekkan  hongasandra near shanthisagar hotel
12.8958604485,77.8287165239,thiruranga cross anekal taluk opposite of ashwatha katte
12.89589591,77.59959092,iim appolo hospital
12.8959029867,77.8670339717,chikka tirupathi chikka tirupathi in front of sumangali samudaya bavan
12.8959625376,77.828614576,thiruranga cross anekal taluk in front of ashwatha katte
12.8961664673,77.5485178576,yadalam nagara yadalam nagara in front of sri manikanta sound system
12.89617624,77.63541036,garvebhavi palya
12.8961797152,77.4608044513,rajarajeshwari medical college anchepalya mysore road in front of raja rajeswari medical college and hospital
12.896201006,77.5487467674,yadalam nagara yadalam nagara in front of smashana
12.896235,77.635676,garvebhavi palya
12.8962740116,77.5526140351,vasanthapura vasanthapura opposite of vasantha vallabharaya swamy temple arch
12.89627974,77.63574793,garvebhavi palya
12.8962822533,77.635772356,garebhavi palya
12.896358216,77.5521097812,vasanthapura vasanthapura beside open area
12.89647429,77.72062692,kodathi gate
12.8964744549,77.4607825147,rajarajeshwari medical college anchepalya mysore road in front of raja rajeswari medical college and hospital
12.8965131586,77.453676828,challagatta challagatta opposite of government fair price depot
12.89651799,77.60008346,iim appolo hospital
12.89661,77.72034,kodathi gate
12.8966,77.72035,kodathi gate
12.8967426309,77.6752345167,matha amruthamayi college kasavanahalli beside amrita college
12.8968060129,77.8418438587,baguru baguru opposite of water tank
12.8969220033,77.8418035022,baguru baguru in front of small water tank & houses
12.897075273,77.586183391,puttenahalli jp nagar j.p.nagara 7th phase opposite of big market
12.8974126093,77.645445792,hosapallya bommanahalli  post opposite of dhanavanthri medical & general stores
12.8974345699,77.6816407777,kodanandarama nagara halanayakanahalli in front of provision store
12.89747621,77.5715878,yelachenahalli
12.8974930809,77.4326805266,mgm school ramohalli opposite of shrinidhi lodge
12.8975233766,77.5466024877,subramanyapura co-operative society subramanya pura opposite of k.e.b.
12.8975239433,77.4327648727,mgm school ramohalli in front of shrinidhi lodge
12.8976010442,77.6213256993,kodichikkanahalli cross bommanahalli kaveri nagara near indane office
12.8976035002,77.5462201164,subramanyapura co-operative society subramanya pura beside k.e.b.
12.897924,77.539174,thurahalli
12.8979523201,77.512146458,ganakkal ganakallu beside open area
12.8981187008,77.5824441388,puttenahalli puttenahalli in front of nanjundeshwara temple
12.89811937,77.57179971,yelachenahalli
12.8984350339,77.6512931753,somasundarapalya
12.8984414879,77.6180370525,kodi chikkanahalli
12.8986415452,77.2783250789,veeregowdana doddi veeregowdana doddi in front of government school
12.898646911,77.278206185,veeregowdana doddi veeregowdana doddi opposite of government school
12.8986561578,77.6512293046,somasundarapalya somasundrapalya layout hsr post opposite of friend tailor & amith bakery
12.8986638773,77.5441428547,subramanyapura police station subramanya pura in front of post office
12.898679,77.543831,subramanyapura police station
12.8986995803,77.6513586104,somasundarapalya somasundrapalya layout hsr post in front of friend tailor & amith bakery
12.8988066874,77.5581368711,isro layout isro layout near by bharathiya state bank
12.8988754191,77.5583100412,isro layout isro layout in front of bharthiya state bank
12.8990290444,77.4875555654,sridhara gudda kodipalya opposite of amaravathi condiments
12.8990713078,77.543722087,subramanyapura police station subramanya pura in front of yadalam adi lakshmamma subbaiah shetty middle school
12.89914692,77.71308552,ambedkar nagara ambedkarnagara
12.8991792875,77.4875385185,sridhara gudda kodipalya in front of amaravathi condiments
12.8992453124,77.6267751027,bommana halli devasthana hongasandra opposite of hotel the grand
12.8992740624,77.3369353451,avarehalli averahalli in front of government school
12.8993351746,77.5916041255,vinayaka nagara telecome layout
12.8995694519,77.8084286599,kugur cross beside open area
12.899631671,77.8085457556,kugur cross beside open area
12.8999718246,77.6881798186,halanayakanahalli halanayakanahalli  varthuru hobli opposite of sri kodanda rama temple & ashwatha katte
12.90018957,77.60086055,bilekalli
12.900322,77.539775,thurahalli main road
12.90048543,77.5858752863,inchara j.p.nagara 5th phase opposite of royal school
12.9005492,77.57301517,jaraganahalli cross
12.9006471857,77.565237768,chandranagara chandra nagara in front of om shakthi temple
12.9007721,77.60115104,bilekalli
12.90086,77.55987,canara bank
12.9008709155,77.7477386784,green wood school heggondana halli  gunjuru post opposite of green wood high school
12.9009661617,77.4670353516,basavanagara mysore road check post(basaveshwara nagara) opposite of vishwa vokkaligara maha samsthana mutt
12.90098742,77.7478355324,green wood school heggondana halli  gunjuru post in front of green wood high school
12.9010040034,77.5594832562,kumaraswamy layout west cross k.s.layout 2nd stage in front of rashmi stores
12.9011296481,77.4677955452,basavanagara mysore road check post(basaveshwara nagara) beside vishwa vokkaligara maha samsthana mutt
12.9011811505,77.6456644382,iti layout
12.90132489,77.57347506,jaraganahalli cross
12.9013326041,77.6604660761,haralur  haraluru hsr post opposite of hanuman temple & vinayaka enterprises
12.9016864994,77.5948825972,kalyani magnum jp nagara vinayaka nagara in front of mom & me
12.9017763119,77.8266235627,thiruranga
12.90193712,77.70701136,railway gate
12.901975,77.562293,chandranagara cross
12.902055,77.62375,virata nagara cross
12.9022310406,77.3673514807,suliwara cross in front of i.s.r.o. center
12.902336302,77.8023428144,ondimane opposite of muneshwara temple
12.9023687633,77.3673466826,suliwara cross beside i.s.r.o. center
12.9023791845,77.6273806593,hongansandra virat nagara opposite of latha traders
12.9023950628,77.3674879995,suliwara cross opposite of i.s.r.o. center
12.9024358224,77.5570287298,kumaraswamy layout west k.s.layout 2nd stage opposite of balaji stores
12.9024665446,77.6274633818,hongsandra hongasandra near temple
12.9025380593,77.5832257513,oxford dental college j.p.nagara 6th phase in front of oxford dental clinic
12.9026064998,77.5569925376,kumaraswamy layout west k.s.layout 2nd stage in front of balaji stores
12.9026141482,77.4980216713,bgs health city b.g.s. hospital in front of b.g.s.global hospital
12.9027653765,77.5360046234,poornapragna layout poorna prajna nagara in front of sanjay dental care
12.9028297549,77.5214815092,channasandra  chanasandra beside margin free market
12.9028615626,77.3621806375,sulivara opposite of govt. school
12.9029000961,77.4302530766,vinayaka nagara ramohalli opposite of ganesha  anjaneya temple
12.9029328319,77.5617779737,kumaraswamy layout kumara swamy layout beside bmtc main bus stand
12.9029379599,77.4301191419,vinayaka nagara ramohalli in front of ganesha  anjaneya temple
12.9029517228,77.5216085078,channasandra chanasandra in front of apollo pharmacy
12.902954,77.561565,kumaraswamy layout
12.9030119513,77.3621158595,suliwara in front of govt. school
12.903013,77.648617,aishwarya appartments
12.90301,77.62419,viratnagara cross
12.903031,77.648609,aishwarya appartments
12.9030917594,77.5176192013,indo american hybrid form chanasandra colony opposite of nakoda fashions
12.9031718386,77.5211657435,channasandra chanasandra in front of annapoorna retail pvt ltd
12.9032041126,77.5166938896,indo american hybrid form chanasandra colony in front of ashwini diagnostic centre
12.9032168258,77.6224270742,viratanagara cross devarachikkanahalli beside hotel varsha
12.903384,77.627227,nayanappanahalli cross
12.9035119671,77.6269461475,nayanappanahalli cross bommanahalli circle opposite of bharath petroleum bank
12.90354,77.56807,fayazabad
12.90354946,77.70396529,carmelaram gate
12.903730385,77.4756966624,rwb gate kengeri opposite of ksrtc regional work shop
12.90376282,77.2812090737,nayakanapalya in front of pump house
12.9038221868,77.508485467,srinivasapura colony srinivasapura in front of nandhini milk parlour
12.9038863722,77.4385320581,beemanakuppe beemana kuppe in front of chennigaraya swamy temple
12.9039383745,77.5083563138,srinivasa pura srinivasapura in front of srushti apartments
12.9040159156,77.5121745385,srinivasapura gate srinivasapura beside sri annapoorneshwari sweets & condiments
12.9040601378,77.5126100596,srinivasapura gate srinivasapura opposite of sri annapoorneshwari sweets & condiments
12.9043003136,77.475699073,kengeri rwb gate kengeri in front of ksrtc regional work shop  kengeri
12.9043112801,77.5123574704,srinivasapura gate srinivasapura in front of satish bike centre garage
12.9043373991,77.8680011612,anchemuskuru chikka tirupathi opposite of ashwatha katte
12.9043660398,77.5269657671,banashankari 5th stage chanasandra in front of manthri apartments
12.9044827051,77.7245557789,mullur mulluru  balagere-east taluk opposite of ashwatha katte
12.9044940453,77.7244181906,mullur mulluru in front of water tank
12.9046801783,77.504648134,indo american hybrid form omkar layout in front of chinmayi complex
12.9047396035,77.5047750834,indo american hybrid form omkar layout opposite of chinmayi complex
12.9047746517,77.4706548703,nice road junction kengeri kengeri opposite of bmtc depot no 12
12.9048136622,77.5298104808,patalamma temple uthrahalli bharathi housing society layout 4th phase in front of patalamma temple
12.90483535,77.63007568,bommanahalli
12.9048529099,77.5300843782,patalamma temple uthrahalli banashankari 5th stage (vaddara palya) opposite of patalamma temple
12.9049307946,77.4710932197,nice road junction kengeri kengeri in front of bmtc depot no 12
12.9049344426,77.6760778662,bovi calony kasavanahalli in front of aishwarya value mart
12.9049496166,77.5433301553,uttarahalli utharahalli in front of public library utharahalli
12.9051595451,77.5434314122,uttarahalli utharahalli beside bmtc main bus stand
12.9051648841,77.5627168544,kumaraswamy layout police station kumara swamy layout in front of kumara swamy layout police station
12.90534806,77.63018404,bommanahalli
12.9056105771,77.5690436931,eliyas nagar ilyasa nagara beside m.s.madeena store
12.9056221996,77.5628694161,kumaraswamy layout police station kumara swamy layout in front of iifl
12.9056803115,77.5019929455,adugodi abhiman studio in front of abhiman studio
12.905705329,77.7464825101,heggondanhalli gunjuru in front of milk product co-operative society
12.905709039,77.7465892175,heggondanhalli gunjuru opposite of milk product co-operative society
12.9057231407,77.5856660984,jpnagara 6th phase j.p.nagara 6th phase in front of nandhini hotel
12.905752,77.542506,uttarahalli utharahalli in front of bbmp office utharahalli (ward office)
12.9058525991,77.5418342371,uttarahalli utharahalli in front of marammadevi temple
12.9058814328,77.5580187701,kumaraswamy layout 2nd stage kumaraswamy layout 2nd stage in front of kempegowda govt.higher primary school
12.9060990083,77.5951041009,delmia
12.9061048707,77.5943577378,delmia jp nagara 5th phase beside anugraha builders & developers
12.9061767676,77.5807499074,power house jp nagara 6th phase beside reebok show room
12.906274,77.590564,jp nagara 5th phase jp nagara bank of maharastra
12.9062888771,77.595456792,dalmia jp nagara jp nagara 3rd phase beside s.l.v.car world
12.906313,77.587648,jp nagara 15th cross jp nagara flyover
12.90632773,77.4287032391,ashrama ramohalli ramohalli opposite of mythreyi gurukula ashrama
12.906407,77.576072,jp nagara 6th phase jp nagara beside indus ind bank
12.9064122192,77.4287483973,ashrama ramohalli ramohalli in front of mythreyi gurukula ashrama
12.9064376217,77.5801305761,power house jp nagara 6th phase beside r.g.v.telecom pvt.ltd.
12.9064924294,77.57761254,jpnagara 6th phase jp nagara 6th phase opposite of the big market
12.9066645452,77.6837378701,jannasandra junnasandra village in front of govt junior primary school
12.9066923819,77.521602083,beml layout 5th stage b.e.m.l. 5th stage beside b.m.t.c. main bus stand
12.9068091419,77.5121956598,glass house srinivasapura beside sathya sai tent house
12.9068658262,77.6286875805,bommanahalli madheshwara nagara beside s.r.s.travels  blackbird garments
12.9068846979,77.5461399925,uttarahalli kr hospital utharahalli opposite of i.c.i.c.i.bank
12.9069133989,77.4993742991,bgs hospital near abhiman studio beside b.g.s.arch
12.9069658551,77.5459173928,uttarahalli kr hospital utharahalli in front of i.c.i.c.i.bank
12.9069696277,77.4742920578,bmtc depot-12 gate kengeri kengeri in front of imac india body build ltd
12.9070150475,77.6002130062,jp nagara 3rd phase jp nagara 3rd phase beside h.d.f.c.bank
12.9070155382,77.6955926469,doddakannalli doddakannalli in front of hotel blue star or temple
12.9070172933,77.5858181866,jp nagara 15th cross jp nagara 2nd phase opposite of cell city
12.9070292157,77.4259884174,mukthinaga temple cross ramohalli opposite of rose nursery
12.9070312623,77.5994800217,jp nagara 3rd phase jp nagara 3rd phase beside collabera
12.90703,77.57084,umara bhagh layout eliyas nagar
12.907111,77.499061,bgs hospital near abhiman studio opposite of b.g.s.arch
12.9071372548,77.4742181266,bmtc depot-12 gate kengeri kengeri opposite of imac india body build ltd
12.9071376265,77.5856277851,jp nagara 15th cross jp nagara 2nd phase beside cell city
12.90716155,77.6352187797,mangammana palya mangammana palya opposite of muniyappa complex
12.9071778618,77.7053782437,carmelaram railway station carmelaram behind railway station & sapthagiri vidya mandira
12.90722532,77.69517622,dodda kannalli
12.9072559811,77.4888725951,jn of gollahallii road kodipalya beside open area
12.90728654,77.69546397,doddakannalli
12.9072973255,77.6353487087,mangammana palya mangammana palya in front of muniyappa complex
12.9073019339,77.4032727854,kethohalli  kethohalli near government fair price deppot
12.9073161198,77.4035906813,kethohalli  kethohalli in front of government fair price depot
12.9073233236,77.4179834719,ramohalli ramohalli in front of water tank
12.9073501465,77.4182049938,ramohalli ramohalli in front of government school
12.9074642072,77.4910353165,sunkathpalya sunkalpalya opposite of sankranthi family garden dhaba
12.907533925,77.5713143963,jn of ring road ilyas nagara beside r.r.diagnostic center
12.9075401088,77.7963446319,kamnahalli opposite of mini water tanks
12.90754457,77.5950106233,jn of 8th main and 3rd cross jp nagara 2nd phase beside d.t.d.c.
12.9075649915,77.4888127909,jn of gollahalli road kodipalya beside open area
12.9076113566,77.4891043454,jn of gollahallii road kodipalya near by shri juice centre
12.9076577967,77.7963947679,kamnahalli mini water tanks(right side)
12.9077279661,77.6110316254,btm layout south madheshwara nagara beside bus stop
12.90777541,77.60032156,jp nagara 3rd phase
12.90788,77.54946,bharath house building co-operative society layout
12.90789,77.613609,btm layout lake btm layout masjid
12.9080946494,77.7926091983,kugur cross in front of anjaneya temple
12.9082120208,77.509409555,bhel concrode layout concorde layout beside jeevan enterprises
12.9082864523,77.5703703426,jn of ilyas nagara road ilyasa nagara in front of hotel bombay darbar
12.90830179,77.60039072,jp nagara 3rd phase
12.9083351332,77.5381509543,arehalli arehalli in front of venkateshwara iyengar bakery
12.9084298437,77.534582619,poornapragna layout water tank poorna prajna nagara (utharahalli) in front of ragavendra ceramics
12.9084641101,77.5382305739,arehalli gate arehalli in front of sri lakshmi stores
12.9085253393,77.5348750616,poornapragna layout water tank poorna prajna nagara (utharahalli) opposite of chaithra sanitary ware
12.9085342318,77.5616586353,water tank kumaraswamy layout kumaraswamy ayout 2nd stage opposite of s.s.condiments & banakaras digital studios
12.908548,77.570356,jn of ilyas nagara road ilyasa nagara in front of aiman steels
12.908627,77.603704,nayanappa shettipalya
12.9086819732,77.5385400088,arehalli gate arehalli cross opposite of r.k colour lab
12.908742736,77.5360993863,uttarahalli
